household_key,pred_purchases_6m,clv_6m,churn_prob,frequency,recency,monetary,total_net_revenue
507,17.19784104,369.7575736,0,66,40,1455.43,1455.43
2253,7.682523097,117.8614277,0,29,40,450.33,450.33
542,22.56055633,411.9589763,0,123,40,2313.52,2313.52
2160,14.69945676,188.4951143,0,57,40,748.07,748.07
533,16.36398332,696.1466572,0,64,40,2792.87,2792.87
177,12.87496415,284.7000848,0,50,40,1130.58,1130.58
1457,10.05162785,674.0940288,0,39,40,2667.34,2667.34
140,19.38980923,231.2640854,0,140,40,1720.64,1720.64
490,19.5415686,923.8138899,0,80,40,3886.87,3886.87
617,6.690899725,321.9961199,0,27,40,1315.54,1315.54
1916,19.16253397,357.5588704,0,150,40,2885.7,2885.7
2167,20.23293823,450.459181,0,75,41,1714.61,1714.61
664,8.855326022,280.0334114,0,31,41,995.08,995.08
331,17.89193684,341.8068078,0,65,41,1273.3,1273.3
452,7.339553983,219.756553,0,26,41,786.99,786.99
1223,15.84607898,473.2047755,0,57,41,1743.69,1743.69
302,22.56729772,415.1635162,0,95,41,1797.53,1797.53
717,13.99793675,165.6460977,0,51,41,616.72,616.72
1930,1.78442249,25.42146043,0,182,41,2674.9,2674.9
836,19.65148181,399.1985632,0,75,41,1564.35,1564.35
1408,15.38227426,278.1287585,0,57,41,1055.29,1055.29
1344,7.367777674,735.1196389,0,27,41,2728.78,2728.78
2239,11.66940333,475.0982885,0,43,41,1787.48,1787.48
1927,22.70171832,1147.338502,0,98,41,5097.28,5097.28
911,19.47557902,934.4988892,0,75,41,3696.76,3696.76
123,3.250245396,58.35454178,0,174,41,3222.65,3222.65
2442,9.678242866,165.0345034,0,36,41,624.33,624.33
809,15.10579534,160.5321453,0,57,41,619.75,619.75
1706,4.821217556,96.60309814,0,18,41,360.07,360.07
1109,21.3903559,731.4469301,0,87,41,3059,3059
1880,9.509452944,200.7957791,0,36,41,773.39,773.39
217,16.6688736,608.7264252,0,65,41,2435.12,2435.12
2283,4.400957056,360.1005034,0,17,41,1389.37,1389.37
1537,13.2392829,249.7692606,0,148,41,2878.58,2878.58
2295,22.52158961,1787.154544,0,98,41,8003.99,8003.99
2001,8.810769393,300.4155656,0,35,41,1214.28,1214.28
1576,4.424650379,115.9021513,0,18,41,471.11,471.11
932,13.65919202,489.9883607,0,158,41,5845.96,5845.96
1712,9.417041723,204.7780162,0,33,42,728.93,728.93
1776,0.04838944237,0.7556308788,0,231,42,3724.26,3724.26
16,21.97068075,329.5624355,0,98,42,1512.02,1512.02
1765,16.40595418,760.9269167,0,62,42,2949.01,2949.01
2470,21.73447869,242.1645844,0,91,42,1042.06,1042.06
1525,9.954981909,422.9165522,0,38,42,1645.25,1645.25
2113,15.49965237,403.0705278,0,60,42,1599.08,1599.08
2046,12.50395706,162.948031,0,48,42,638.8,638.8
872,2.289786912,45.75466363,0,9,42,172.07,172.07
935,14.37843808,385.3234099,0,57,42,1564.67,1564.67
583,10.11161433,192.5545401,0,156,42,3063.34,3063.34
2027,19.00608176,265.647942,0,133,42,1915.28,1915.28
1437,21.99083413,1030.698458,0,99,42,4775.56,4775.56
646,10.09363756,408.1856346,0,41,42,1691.72,1691.72
585,10.15865938,190.9332269,0,42,42,805.07,805.07
1345,13.44961979,316.2927828,0,56,42,1348.56,1348.56
1087,4.173605738,81.78370078,0,149,43,3010.24,3010.24
1335,8.846705803,275.2090744,0,31,43,978.87,978.87
2138,17.86026046,495.5256883,0,66,43,1878.48,1878.48
1054,11.33502411,280.6231475,0,41,43,1035.19,1035.19
1280,6.566135503,116.1090797,0,24,43,427.63,427.63
320,5.188833951,135.6832407,0,19,43,497.41,497.41
1134,13.75384986,1330.586267,0,51,43,5050.53,5050.53
108,16.41800945,689.7697376,0,62,43,2671.16,2671.16
1442,7.553357612,80.50958504,0,29,43,312.5,312.5
2327,10.41906361,300.9391017,0,43,43,1267.76,1267.76
2236,0.05090192116,0.6486147932,0,219,44,2880.5,2880.5
291,16.56754347,655.4978005,0,61,44,2474.49,2474.49
1945,4.904446755,262.793484,0,19,44,1020.57,1020.57
1080,19.49050188,498.013735,0,84,44,2206.11,2206.11
1322,4.243028419,69.6403044,0,16,44,260.65,260.65
1680,13.37043872,522.5677395,0,51,44,2039.68,2039.68
1105,2.353270365,135.9881923,0,9,44,500.14,500.14
2389,15.27814179,357.0792774,0,62,44,1485.44,1485.44
2353,3.502156569,104.4539851,0,14,44,412.75,412.75
2114,7.357902982,145.0053218,0,156,44,3170.28,3170.28
2278,12.99790971,321.0148659,0,46,45,1160.57,1160.57
814,6.526659929,217.8675704,0,23,45,773.76,773.76
2111,17.77865343,363.4685874,0,123,45,2590.37,2590.37
111,12.40215915,360.262495,0,51,45,1515.65,1515.65
1608,10.70804771,367.4777406,0,40,45,1399.89,1399.89
735,20.44109871,229.6222273,0,92,45,1062.25,1062.25
1433,2.039995827,19.08218174,0,8,45,70.04,70.04
1617,20.86858957,792.9028861,0,104,45,4067.8,4067.8
1450,19.66650935,350.09666,0,90,46,1647.2,1647.2
772,11.41511649,72.66954105,0,42,46,271.88,271.88
330,0.3251491153,2.800925961,0,189,46,1679.38,1679.38
2339,2.668599681,72.40009075,0,10,46,262.42,262.42
2320,6.545671936,95.98100576,0,25,46,369.59,369.59
1855,2.861378187,67.33040554,0,11,46,251.95,251.95
2487,6.700043355,153.3360411,0,26,46,601.25,601.25
2465,3.029139024,37.19552701,0,165,46,2089.29,2089.29
66,8.276589349,111.6842936,0,29,47,395.95,395.95
10,2.543006519,69.06241036,0,9,47,234.34,234.34
1456,17.95204774,381.9928211,0,69,47,1506.5,1506.5
481,12.20318315,500.5952196,0,49,47,2055.92,2055.92
2475,9.00149921,357.8257787,0,124,47,5079.02,5079.02
1212,1.606636044,57.14950671,0,6,47,195.27,195.27
1583,5.42474406,91.6032428,0,20,47,338.28,338.28
2137,0.3667368985,5.675928437,0,186,47,2970.14,2970.14
2025,8.622392929,287.8029472,0,33,47,1119.54,1119.54
39,15.50422153,1188.532135,0,64,47,5033.66,5033.66
826,6.467351093,50.17596972,0,26,47,203.01,203.01
2048,11.47900537,367.6211634,0,47,47,1538.46,1538.46
1543,18.48336925,559.2127114,0,84,48,2612.4,2612.4
2323,8.132010889,216.2096207,0,29,48,781.34,781.34
1838,9.496636716,323.9798095,0,34,48,1179.61,1179.61
2145,10.38218901,292.4884817,0,38,48,1090.62,1090.62
548,18.01970257,801.5378722,0,93,48,4255.83,4255.83
846,9.17592032,297.4741249,0,34,48,1120.9,1120.9
1737,7.305244318,94.0256125,0,27,48,350.94,350.94
1701,8.352504755,368.9041775,0,31,48,1390.28,1390.28
1862,3.73440514,56.39173068,0,142,48,2210.04,2210.04
59,11.52554061,433.0230936,0,44,48,1688.33,1688.33
1648,13.0036414,571.3815299,0,116,48,5250.36,5250.36
894,8.020332553,279.1376938,0,31,48,1095.29,1095.29
544,10.31864105,121.95135,0,131,48,1594.85,1594.85
2496,16.68546444,1120.445317,0,63,49,4339.66,4339.66
2031,4.242700031,87.48225331,0,15,49,306.37,306.37
1624,18.01461493,335.231208,0,82,49,1567.81,1567.81
2399,2.451165972,47.85958009,0,10,49,188.49,188.49
2302,17.89124325,461.5472654,0,74,49,1960.24,1960.24
1403,1.728708314,40.78339109,0,151,49,3673.26,3673.26
1931,16.59186074,352.9857132,0,101,49,2211.08,2211.08
2042,7.493026464,1224.562571,0,29,49,4809.05,4809.05
1954,5.160631819,68.8290101,0,143,49,1965.65,1965.65
1259,9.236030892,320.4110418,0,33,50,1163.62,1163.62
2176,0.03854123811,0.4983203371,0,195,50,2601.56,2601.56
1843,10.07533151,181.1656153,0,42,50,770.15,770.15
1090,3.274993045,85.78331564,0,12,50,307.87,307.87
495,17.29721221,703.8420651,0,73,50,3050.52,3050.52
1196,7.047090681,493.7754991,0,27,50,1915.95,1915.95
2294,0.2428733603,10.60479475,0,186,50,8381.66,8381.66
1263,9.902815787,400.9821054,0,126,50,5257.44,5257.44
2482,16.3449714,611.8647689,0,71,50,2728.77,2728.77
1657,13.60640006,172.5593758,0,50,51,647.9,647.9
1221,4.201255357,184.0483001,0,15,51,652.34,652.34
940,16.4840698,312.0248721,0,65,51,1261.62,1261.62
1305,0.00000005001074122,0.0000009797913583,0,373,51,7552.93,7552.93
1069,14.09170382,858.7212219,0,55,51,3433.27,3433.27
2174,10.65578772,172.8710333,0,39,52,644.33,644.33
1811,4.412625237,236.097091,0,16,52,852.56,852.56
640,15.82668393,376.8976526,0,92,52,2253.25,2253.25
1502,11.60898327,522.0650327,0,47,52,2160.82,2160.82
1738,14.74397676,320.0060824,0,62,52,1379.36,1379.36
2212,12.67933682,68.07030633,0,46,53,251.33,251.33
767,3.516112881,154.429024,0,13,53,562.77,562.77
1523,16.15122733,392.011679,0,67,53,1668.3,1668.3
943,1.521330291,35.19276752,0,144,53,3434.14,3434.14
1654,10.21009998,196.9996687,0,40,53,786.53,786.53
576,0.3713205738,8.083646834,0,167,53,3750.12,3750.12
1205,0.110565447,2.52528758,0,186,53,4383.72,4383.72
220,16.08961376,434.1329894,0,91,53,2525.24,2525.24
1380,6.082594916,84.43310796,0,25,53,349.81,349.81
2352,10.3026699,294.7842981,0,43,53,1255.85,1255.85
2271,12.67017173,97.79722296,0,46,54,361.88,361.88
854,10.06240719,151.7101635,0,36,54,551.87,551.87
1903,10.49272115,296.4619205,0,40,54,1152.32,1152.32
1342,3.080326577,42.09896141,0,12,54,160.02,160.02
1331,12.52437513,211.0668881,0,105,54,1821.03,1821.03
1886,7.577327401,98.00048933,0,31,54,406.25,406.25
1734,5.3261326,45.53396711,0,19,55,161.78,161.78
2135,11.99247566,203.4589818,0,45,55,779.29,779.29
90,2.718304286,137.5011547,0,10,55,490.41,490.41
1183,2.439730769,73.48287615,0,9,55,260.04,260.04
244,10.41110689,422.8227236,0,41,55,1698.95,1698.95
1951,4.487478588,140.0364978,0,18,55,561.48,561.48
610,6.725560368,159.2571712,0,24,56,573.06,573.06
1112,13.5536063,481.1920711,0,52,56,1889.45,1889.45
2072,3.281805149,77.73438069,0,12,56,278.28,278.28
1464,15.05495424,477.189317,0,76,56,2474.4,2474.4
1518,8.820455299,350.3887566,0,34,56,1373.77,1373.77
50,4.241810643,100.2633433,0,15,57,351.39,351.39
2026,5.019728237,329.2751509,0,18,57,1181.63,1181.63
213,2.409736529,168.7857737,0,9,57,606.5,606.5
169,6.323660363,66.96162883,0,24,57,255.58,255.58
382,8.75111337,175.9473716,0,34,57,694.7,694.7
1214,1.799334452,33.9800108,0,7,57,122.95,122.95
267,6.643567191,97.61171544,0,26,57,385.56,385.56
537,12.24364354,375.9081648,0,45,58,1411.25,1411.25
2276,8.474127698,271.4454592,0,31,58,1007.97,1007.97
183,1.666234154,18.55933356,0,136,58,1560.67,1560.67
225,11.10947626,180.5972047,0,44,58,729.82,729.82
2163,3.605312637,92.81770729,0,14,58,356.1,356.1
1895,12.0835374,223.7971491,0,49,58,927.56,927.56
880,3.235590313,54.46528197,0,12,59,197.39,197.39
2368,7.21973859,363.8462592,0,27,59,1377.69,1377.69
1909,5.846622063,144.5118682,0,22,59,546.99,546.99
1632,14.49877549,464.9298487,0,64,59,2104.91,2104.91
86,11.73227727,1002.777387,0,46,59,4019.44,4019.44
1647,3.08681932,13.54282274,0,12,59,50.49,50.49
241,4.472185758,56.32878668,0,16,60,199.73,199.73
1539,2.71624107,22.55669698,0,10,60,79.41,79.41
1060,13.97873498,1297.889099,0,64,60,6096.93,6096.93
2175,4.786930324,172.2288138,0,17,61,610.22,610.22
795,11.0803054,312.4102451,0,45,61,1295.91,1295.91
1750,5.431323195,199.260995,0,20,62,736.42,736.42
2155,2.953552971,86.48085024,0,11,62,313.83,313.83
1904,7.245209542,77.9405334,0,28,62,304.26,304.26
121,0.7419746295,14.32039954,0,112,63,2225.58,2225.58
347,3.611685403,131.2094756,0,15,63,540.76,540.76
174,7.006885733,309.7640645,0,27,63,1208.39,1208.39
1043,5.324285073,276.4007654,0,19,64,988.73,988.73
1480,7.265130486,40.74215011,0,27,64,152.21,152.21
226,11.63985059,274.3259983,0,50,64,1205.06,1205.06
1471,8.117998143,121.7253843,0,32,65,486.72,486.72
1645,2.254201953,87.97449659,0,8,66,296.52,296.52
967,2.713503326,83.93521221,0,10,66,299.38,299.38
1521,11.01598548,189.3492306,0,43,66,753.95,753.95
1091,0.4850838079,22.80438373,0,116,66,5617.4,5617.4
252,2.527327009,27.70062101,0,9,67,93.78,93.78
1343,3.274704529,74.48933519,0,12,67,267.19,267.19
991,7.805423778,352.0739923,0,31,67,1419.88,1419.88
1030,7.943303273,328.8711435,0,30,68,1260.29,1260.29
1262,7.314997849,191.5988506,0,29,68,769.72,769.72
1564,8.937867295,106.9557151,0,36,68,437.77,437.77
1386,2.228420572,32.84733248,0,8,69,111.15,111.15
782,9.7129521,210.5297379,0,70,69,1557.05,1557.05
472,2.734317603,229.5920646,0,96,69,8295.58,8295.58
1629,2.15658047,147.1293406,0,9,69,590.71,590.71
1079,11.5725642,226.6703384,0,50,70,1001.3,1001.3
73,0.004006565931,0.06784656825,0,164,70,2864.18,2864.18
2357,6.991949372,55.96589898,0,29,70,234.37,234.37
2362,9.540837033,118.8542947,0,41,70,520.29,520.29
1820,3.973921359,211.3679209,0,77,71,4208.08,4208.08
2093,5.241650972,135.2970746,0,19,71,490.98,490.98
1101,4.271918428,51.41035827,0,16,71,190.78,190.78
1656,2.48460285,117.4519968,0,10,72,458.22,458.22
1439,8.665720851,143.6961089,0,33,73,555.56,555.56
2268,6.374810473,184.0227481,0,23,74,668.96,668.96
1036,7.353744948,331.2212824,0,27,74,1231.17,1231.17
592,8.263487857,158.047514,0,34,74,660.79,660.79
1372,6.09957656,322.7866444,0,25,74,1337.07,1337.07
1496,3.298277511,238.7112487,0,12,75,852.95,852.95
1702,8.095425629,512.3198877,0,30,76,1927.05,1927.05
686,5.803532677,147.0715388,0,21,76,534.57,534.57
1032,0.7085760425,18.5245736,0,92,76,2473.76,2473.76
774,4.289008851,244.9102504,0,16,76,909.96,909.96
182,8.634715279,273.8747564,0,36,76,1162.34,1162.34
279,10.07390148,337.3162087,0,53,77,1816.62,1816.62
1786,10.17476426,92.97946909,0,44,77,409.73,409.73
206,3.894577344,101.2464726,0,15,77,386.6,386.6
635,8.235808412,86.63864816,0,34,77,362.9,362.9
175,10.57400184,233.9289501,0,51,77,1154.02,1154.02
2355,4.052863263,28.5985412,0,16,78,111.34,111.34
1016,9.099689016,688.9403184,0,40,78,3089.84,3089.84
120,4.861813265,62.09763167,0,19,79,242.32,242.32
1714,2.25312526,69.07737036,0,9,79,264.72,264.72
496,3.656175691,184.9589234,0,13,80,648.4,648.4
1565,7.793933253,111.1080851,0,31,80,447.91,447.91
1448,1.022909373,23.9859031,0,80,81,1927.33,1927.33
2227,0.00001426533787,0.000391146213,0,173,82,4893.9,4893.9
144,0.3515734639,8.262429358,0,88,83,2126.31,2126.31
2383,4.537289035,140.1215702,0,18,83,555.64,555.64
2044,9.70586569,193.943466,0,49,83,1000.84,1000.84
2210,8.589439563,429.1094157,0,34,84,1727.97,1727.97
1099,7.394610361,178.2034828,0,28,84,683.13,683.13
1048,0.1072309187,1.957067668,0,103,84,1934.45,1934.45
1107,5.27954603,209.1229214,0,22,84,877.32,877.32
1984,2.484917004,44.90816504,0,3,87,38.94,38.94
2074,7.57117624,174.9016898,0,29,87,678.72,678.72
2061,4.868802,61.54994515,0,18,87,226.71,226.71
1711,2.873053006,177.8615457,0,11,87,664.98,664.98
476,6.99632342,369.0236164,0,29,87,1551.27,1551.27
2097,0.000001197398652,0.00005066912799,0,202,87,8823.83,8823.83
1681,0.2425303312,6.818954597,0,90,88,2602.28,2602.28
2035,2.549017977,39.60489161,0,68,90,1083.62,1083.62
419,7.575480699,273.4188237,0,46,91,1696.61,1696.61
89,3.060598842,50.8640293,0,11,94,177.56,177.56
1254,1.536512541,70.50474137,0,6,94,252.31,252.31
445,0,0.00000000106140635,0,232,96,2696.5,2696.5
492,0.0001807690544,0.0107207938,0,117,99,7148.28,7148.28
1522,7.400644579,225.8216343,0,35,99,1086.56,1086.56
535,7.388611474,279.6320861,0,34,100,1308.76,1308.76
2098,3.230326857,171.9824816,0,13,100,682.46,682.46
629,6.220682555,86.10210986,0,27,102,377.49,377.49
340,6.457888618,232.30171,0,29,105,1057.56,1057.56
315,2.6204466,44.67619672,0,11,105,182.19,182.19
1449,5.16613866,52.84692986,0,39,107,405.83,405.83
309,5.273568614,553.2259457,0,22,108,2325.59,2325.59
2318,0,0,0,366,110,10685.72,10685.72
1063,0.6675028963,15.17863726,0,57,111,1327.48,1327.48
